Country,Year,SocialContribRate,GDP_perCapita_PPP,RelWealth,Core_EU,All_EU,Post_Socialist,LATAM,Colonizer,Post1945_Colony
Grenada,2004,27.265722547452537,10554.39302771024,58.34536476526772,0,0,0,1,0,0
Grenada,2005,23.616568908382675,10703.555478435917,56.631405616511344,0,0,0,1,0,0
Grenada,2006,22.574346790115825,11042.809626070652,57.659486313286855,0,0,0,1,0,0
Grenada,2007,20.009656406572297,11587.633567272396,60.20973422447995,0,0,0,1,0,0
Grenada,2008,23.232322360643593,12807.259610484882,65.05452926010983,0,0,0,1,0,0
Grenada,2009,22.0181074530067,12981.584454807386,62.686392620771535,0,0,0,1,0,0
Grenada,2010,26.53243699123749,10914.64346989955,52.480362179862425,0,0,0,1,0,0
Grenada,2011,22.32767714762769,11875.847194333359,55.79735579678099,0,0,0,1,0,0
Grenada,2012,22.08815369209736,13254.013991321783,62.33882648857717,0,0,0,1,0,0
Guadeloupe,1990,22.714694231181895,19414.81746520704,141.81361368702247,0,0,0,0,0,0
Guadeloupe,1991,19.911671516331634,19832.826474758967,140.37674246616604,0,0,0,0,0,0
Guadeloupe,1992,19.627017700655006,17573.423525812465,121.91126912934556,0,0,0,0,0,0
Guadeloupe,1993,14.86313755036136,19059.30478293548,126.35983209533231,0,0,0,0,0,0
Guadeloupe,1994,20.16790402878586,21630.46518850841,142.29719690527517,0,0,0,0,0,0
Guadeloupe,1995,12.756487028028488,18530.664327198156,119.79372197284228,0,0,0,0,0,0
Guadeloupe,1996,19.634568499386237,19633.665075104993,125.32643567098197,0,0,0,0,0,0
Guadeloupe,1997,18.342904094125856,18379.25175324268,114.93820364634368,0,0,0,0,0,0
Guadeloupe,1998,18.383253293503827,20455.73707858485,124.69769222790255,0,0,0,0,0,0
Guadeloupe,1999,17.741908964210122,22156.144364001597,133.7321371824319,0,0,0,0,0,0
Guadeloupe,2000,23.571849763907203,21679.95047664008,127.95653524820003,0,0,0,0,0,0
Guadeloupe,2001,21.09788588776959,21699.02791659372,125.10072292644361,0,0,0,0,0,0
Guadeloupe,2002,19.94809576474952,22878.376070866063,131.35711766357275,0,0,0,0,0,0
Guadeloupe,2003,18.24191410741681,22516.00377216907,122.92526068984597,0,0,0,0,0,0
Guadeloupe,2004,19.02263035874788,23477.16574588909,129.78328507401812,0,0,0,0,0,0
Guadeloupe,2005,21.986847087060635,27537.15176363646,145.69622348309704,0,0,0,0,0,0
Guadeloupe,2006,15.92172052790128,20814.45005608932,108.68162530795374,0,0,0,0,0,0
Guadeloupe,2007,18.622810884866478,24237.016269317675,125.93635270721788,0,0,0,0,0,0
Guadeloupe,2008,21.73275850897917,24596.58611528761,124.93846301247957,0,0,0,0,0,0
Guadeloupe,2009,20.556375854976835,26377.216843872964,127.37216917353426,0,0,0,0,0,0
Guadeloupe,2010,15.206721747759527,30130.758162782513,144.87629444768527,0,0,0,0,0,0
Guadeloupe,2011,17.864689932706302,26878.344702318704,126.28493260669534,0,0,0,0,0,0
Guadeloupe,2012,12.667493368739942,31326.695578258536,147.3417367291298,0,0,0,0,0,0
Guinea,1990,18.45096538938369,8778.334366175004,64.12047503671855,0,0,0,0,0,0
Guinea,1991,19.17983256577688,8375.537835360701,59.282055395704646,0,0,0,0,0,0
Guinea,1992,18.408560459131074,9358.210248940322,64.92026363285511,0,0,0,0,0,0
Guinea,1993,17.387985440232313,7268.390082739506,48.1881454186435,0,0,0,0,0,0
Guinea,1994,19.976831314376298,7921.751470594108,52.11367481105545,0,0,0,0,0,0
Guinea,1995,28.129345958372838,7480.393504803687,48.357909027938206,0,0,0,0,0,0
Guinea,1996,22.998316304767222,9128.837677200427,58.27158014186394,0,0,0,0,0,0
Guinea,1997,22.278529316753627,10353.936139062263,64.75034111673297,0,0,0,0,0,0
Guinea,1998,16.83669563722247,8361.035546551198,50.96867608754593,0,0,0,0,0,0
Guinea,1999,26.42484710446848,8481.985567837688,51.196365166335745,0,0,0,0,0,0
Guinea,2000,23.018037761605274,8272.334025520882,48.8238753802491,0,0,0,0,0,0
Guinea,2001,22.316838317187052,10610.486696778264,61.17230511295381,0,0,0,0,0,0
Guinea,2002,23.514603897336574,10158.884488258287,58.32764444999668,0,0,0,0,0,0
Guinea,2003,26.338955167529726,10343.707832605607,56.47107695879357,0,0,0,0,0,0
Guinea,2004,22.476921800636294,9156.107435921833,50.61555191059024,0,0,0,0,0,0
Guinea,2005,15.649998349714227,8641.932833523937,45.72357331093656,0,0,0,0,0,0
Guinea,2006,23.114061737479076,10488.539718333459,54.7653933024295,0,0,0,0,0,0
Guinea,2007,28.36083046805829,12698.92172738339,65.98402492660163,0,0,0,0,0,0
Guinea,2008,23.305113923535405,12558.985378961548,63.793419252942996,0,0,0,0,0,0
Guinea,2009,16.721911663769514,11409.505164553539,55.09502502131477,0,0,0,0,0,0
Guinea,2010,25.207926399397447,11289.201487046726,54.28133171693113,0,0,0,0,0,0
Guinea,2011,17.22893001321996,12785.075248132827,60.06926334056204,0,0,0,0,0,0
Guinea,2012,22.68996213062588,12677.805592531904,59.62869238000129,0,0,0,0,0,0
Guyana,1990,24.87466912116594,6549.697689730542,47.84161888736694,0,0,0,1,0,0
Guyana,1991,21.093488714675235,5956.153227452453,42.157651546198885,0,0,0,1,0,0
Guyana,1992,22.055329497842205,5341.424288978214,37.05480682640865,0,0,0,1,0,0
Guyana,1993,21.654154519710982,7092.426436532634,47.02153745246572,0,0,0,1,0,0
Guyana,1994,25.658003122171408,6889.800949993371,45.32493193628652,0,0,0,1,0,0
Guyana,1995,23.71049050844005,6978.064663153983,45.11054344335945,0,0,0,1,0,0
Guyana,1996,21.63738296161895,5987.692209728932,38.220888441849915,0,0,0,1,0,0
Guyana,1997,22.25957906350633,8315.747121878023,52.00413210495797,0,0,0,1,0,0
Guyana,1998,19.70481829320121,8629.289118907407,52.60394355682375,0,0,0,1,0,0
Guyana,1999,21.018688018434858,7454.985889606311,44.997504046857706,0,0,0,1,0,0
Guyana,2000,24.74014188867282,7882.828441724562,46.524987058704895,0,0,0,1,0,0
Guyana,2001,25.138576033621273,8050.505784498964,46.4133277046096,0,0,0,1,0,0
Guyana,2002,21.5245623162308,7722.753808738555,44.34050203559196,0,0,0,1,0,0
Guyana,2003,24.320504228466255,6617.178095654149,36.126230510089506,0,0,0,1,0,0
Guyana,2004,21.77533179038174,8188.303384810252,45.26546875231133,0,0,0,1,0,0
Guyana,2005,21.901037618576865,8055.914722031891,42.62301205936097,0,0,0,1,0,0
Guyana,2006,20.396658532127038,8181.41155210259,42.71883726928682,0,0,0,1,0,0
Guyana,2007,23.298072402171393,8753.44378468483,45.48318867394593,0,0,0,1,0,0
Guyana,2008,20.805419696832434,8072.244066819155,41.00299781615445,0,0,0,1,0,0
Guyana,2009,21.868877093900696,8714.829677104952,42.08278555395019,0,0,0,1,0,0
Guyana,2010,23.778313514403706,8959.099890586223,43.07761479888798,0,0,0,1,0,0
Guyana,2011,17.63887462963778,7847.944172867741,36.87269852172903,0,0,0,1,0,0
Guyana,2012,19.84674139818329,9629.634301670301,45.29194719979391,0,0,0,1,0,0
Haiti,1990,21.84321949647185,16177.686202331717,118.16830859001219,0,0,0,1,0,0
Haiti,1991,25.700878405190945,21172.044375959376,149.8557265465314,0,0,0,1,0,0
Haiti,1992,23.30718188736501,17744.691874846794,123.09940084208748,0,0,0,1,0,0
Haiti,1993,15.53022855302656,21467.122093159447,142.32323655846588,0,0,0,1,0,0
Haiti,1994,27.051973016641014,18106.777475277602,119.116424786297,0,0,0,1,0,0
Haiti,1995,11.522788523860177,18867.170705740366,121.96910817818232,0,0,0,1,0,0
Haiti,1996,23.607504255364216,19598.06510066458,125.09919241866365,0,0,0,1,0,0
Haiti,1997,22.314225148981006,20250.471287293345,126.6402367192508,0,0,0,1,0,0
Haiti,1998,18.876978642111293,22676.95527727298,138.2381861366261,0,0,0,1,0,0
Haiti,1999,20.653636921084978,19997.10922599031,120.70043010765148,0,0,0,1,0,0
Haiti,2000,20.176110070894225,21874.135584838077,129.10262890134675,0,0,0,1,0,0
Haiti,2001,17.74476568754058,22132.401705655855,127.59923919719253,0,0,0,1,0,0
Haiti,2002,21.617073855261996,24108.288777853002,138.41871100687558,0,0,0,1,0,0
Haiti,2003,19.029150118008474,19963.910856493276,108.99220710988851,0,0,0,1,0,0
Haiti,2004,18.267880414602875,23496.113166544248,129.88802763634112,0,0,0,1,0,0
Haiti,2005,19.521313385050313,25311.63624947481,133.9212509478265,0,0,0,1,0,0
Haiti,2006,18.57349296759903,24641.555752884786,128.66466911800993,0,0,0,1,0,0
Haiti,2007,14.01703419593406,20251.019555546492,105.22497955561538,0,0,0,1,0,0
Haiti,2008,20.412249716069063,26748.75627095634,135.8704204040566,0,0,0,1,0,0
Haiti,2009,20.00512148085781,26880.288370949675,129.80143652317457,0,0,0,1,0,0
Haiti,2010,22.513592036120947,26815.598811128548,128.93617107686123,0,0,0,1,0,0
Haiti,2011,22.64323957237734,27993.96525358623,131.52655249407292,0,0,0,1,0,0
Haiti,2012,18.63399780613465,27789.91561347176,130.7068733060581,0,0,0,1,0,0
Heard Island and McDonald Islands,1990,27.384067096521367,1705.910456377712,12.460654182247353,0,0,0,0,0,0
Heard Island and McDonald Islands,1991,27.576064640940714,1509.7569075012163,10.686059138395661,0,0,0,0,0,0
Heard Island and McDonald Islands,1992,21.966282991453348,1636.0618953985731,11.349773807547345,0,0,0,0,0,0
Heard Island and McDonald Islands,1993,33.00115986649577,1545.6681505499462,10.24750746173401,0,0,0,0,0,0
Heard Island and McDonald Islands,1994,23.529050556251384,1772.8104357589298,11.662530299484084,0,0,0,0,0,0
Heard Island and McDonald Islands,1995,23.452985840438078,1508.2698753919838,9.750393127974805,0,0,0,0,0,0
Heard Island and McDonald Islands,1996,29.851580204037596,1782.3202036002338,11.376981194653576,0,0,0,0,0,0
Heard Island and McDonald Islands,1997,25.516975071451803,1767.3843939152755,11.052679952183764,0,0,0,0,0,0
Heard Island and McDonald Islands,1998,26.198871939018492,1627.2125678444834,9.919449550750867,0,0,0,0,0,0
Heard Island and McDonald Islands,1999,19.438649133126884,1598.8295553422877,9.650365601235167,0,0,0,0,0,0
Heard Island and McDonald Islands,2000,21.69711828163254,2085.4122857220814,12.308244473738375,0,0,0,0,0,0
Heard Island and McDonald Islands,2001,27.035960257363097,1748.5742966704877,10.08100037683229,0,0,0,0,0,0
Heard Island and McDonald Islands,2002,25.446420014128012,2127.0386189361557,12.212477899528782,0,0,0,0,0,0
Heard Island and McDonald Islands,2003,24.25662427919887,1668.4797907028053,9.10900154855161,0,0,0,0,0,0
Heard Island and McDonald Islands,2004,24.90298542933241,1792.1848553945595,9.907313366126322,0,0,0,0,0,0
Heard Island and McDonald Islands,2005,16.98335874827778,2213.295215532898,11.710316198430482,0,0,0,0,0,0
Heard Island and McDonald Islands,2006,23.4320504875858,1915.8186459548308,10.003352655322285,0,0,0,0,0,0
Heard Island and McDonald Islands,2007,26.769745930969336,1796.082440586641,9.332504843647065,0,0,0,0,0,0
Heard Island and McDonald Islands,2008,21.105233767227592,1803.6031579166038,9.161409854943198,0,0,0,0,0,0
Heard Island and McDonald Islands,2009,29.013421694825244,2308.022107060903,11.14514029349177,0,0,0,0,0,0
Heard Island and McDonald Islands,2010,21.00495242749595,2146.1474021653453,10.31921869620582,0,0,0,0,0,0
Heard Island and McDonald Islands,2011,27.76703809083214,2055.930608860983,9.659562791515716,0,0,0,0,0,0
Heard Island and McDonald Islands,2012,24.23551745196291,2277.157215500107,10.710363565122202,0,0,0,0,0,0
Holy See (Vatican City State),1990,23.30409167601507,5607.174020025532,40.95704797517806,0,0,0,0,0,0
Holy See (Vatican City State),1991,25.836865801692365,5199.11422450613,36.799329610155695,0,0,0,0,0,0
Holy See (Vatican City State),1992,21.363886827746136,5225.531842647593,36.25083171058003,0,0,0,0,0,0
Holy See (Vatican City State),1993,16.36396709895891,6366.90782575861,42.21147691334649,0,0,0,0,0,0
Holy See (Vatican City State),1994,19.416231637215475,6206.012330069867,40.8265911450522,0,0,0,0,0,0
Holy See (Vatican City State),1995,21.468767863410328,6232.4990110844265,40.290744063289104,0,0,0,0,0,0
Holy See (Vatican City State),1996,20.887714033658547,7835.823067518779,50.017954968875685,0,0,0,0,0,0
Holy See (Vatican City State),1997,23.84057116530142,7786.46971204524,48.69419351042097,0,0,0,0,0,0
Holy See (Vatican City State),1998,23.560969136253178,6098.095691876942,37.17384794498815,0,0,0,0,0,0
Holy See (Vatican City State),1999,23.155598987819225,6538.32792107778,39.46465378272057,0,0,0,0,0,0
Holy See (Vatican City State),2000,27.54155566385249,6402.786838546859,37.78968133142169,0,0,0,0,0,0
Holy See (Vatican City State),2001,22.19850965265339,7695.703968049557,44.36779995543825,0,0,0,0,0,0
Holy See (Vatican City State),2002,22.1252593449626,8508.229866487942,48.85034445710434,0,0,0,0,0,0
Holy See (Vatican City State),2003,22.103621335923005,8148.916179832692,44.48869594629395,0,0,0,0,0,0
Holy See (Vatican City State),2004,21.84515070453751,7748.5923711140185,42.83471793432912,0,0,0,0,0,0
Holy See (Vatican City State),2005,22.620779876717172,7672.577229698442,40.59481301278359,0,0,0,0,0,0
Holy See (Vatican City State),2006,21.018984932056377,7251.071525779995,37.861112665594796,0,0,0,0,0,0
Holy See (Vatican City State),2007,22.78072862003209,7740.3502321157775,40.219120459276354,0,0,0,0,0,0
Holy See (Vatican City State),2008,25.53345797170578,8045.110663430273,40.865173579091014,0,0,0,0,0,0
Holy See (Vatican City State),2009,21.209838234455916,8960.573841549472,43.26945234568592,0,0,0,0,0,0
Holy See (Vatican City State),2010,27.270949657563946,9643.661186001547,46.36915838588547,0,0,0,0,0,0
Holy See (Vatican City State),2011,25.093880080511223,6984.824089549525,32.817424182460535,0,0,0,0,0,0
Holy See (Vatican City State),2012,24.38908546976416,8156.5722891491305,38.36355876851584,0,0,0,0,0,0
Honduras,1990,21.11623930634631,38187.1195581022,278.93403739374764,0,0,0,1,0,0
Honduras,1991,23.579647061516237,42306.474226765524,299.445217490329,0,0,0,1,0,0
Honduras,1992,25.064194776864397,52505.48420728273,364.24378019221,0,0,0,1,0,0
Honduras,1993,20.003452382180733,48539.23807570599,321.80659489600293,0,0,0,1,0,0
Honduras,1994,23.39299010390773,48808.82758604619,321.09153867930183,0,0,0,1,0,0
Honduras,1995,17.070009237236437,42873.27380794855,277.1594667049634,0,0,0,1,0,0
Honduras,1996,16.122862074990138,41109.390854829086,262.4111906122775,0,0,0,1,0,0
Honduras,1997,19.58463626718353,39439.945626801404,246.64532392915453,0,0,0,1,0,0
Honduras,1998,16.36791608312319,41804.47550317756,254.83909966273197,0,0,0,1,0,0
Honduras,1999,18.883108162236898,50557.14290686957,305.15755176963376,0,0,0,1,0,0
Honduras,2000,22.448053372861224,50196.292903414935,296.2619185475281,0,0,0,1,0,0
Honduras,2001,22.782285837961542,53486.62775826978,308.36477215369706,0,0,0,1,0,0
Honduras,2002,23.177908550293285,50449.6764167656,289.65884906512895,0,0,0,1,0,0
Honduras,2003,18.752703505725826,52929.05118150583,288.9641288208942,0,0,0,1,0,0
Honduras,2004,15.369765796476528,60287.892991050765,333.2753573092402,0,0,0,1,0,0
Honduras,2005,16.987511901691356,65061.87499578024,344.2356551969964,0,0,0,1,0,0
Honduras,2006,20.40265952578916,47998.410040694456,250.62133284151628,0,0,0,1,0,0
Honduras,2007,24.311417653069114,53263.24640055995,276.75762191586006,0,0,0,1,0,0
Honduras,2008,19.148458991124627,54038.059371522046,274.48655071115087,0,0,0,1,0,0
Honduras,2009,20.802393473099745,49919.88157757151,241.05665275668375,0,0,0,1,0,0
Honduras,2010,20.273984161481295,54338.86277231205,261.2749749084589,0,0,0,1,0,0
Honduras,2011,11.943397063084486,57405.73202436657,269.7144887538315,0,0,0,1,0,0
Honduras,2012,18.19157960847824,61935.75836095187,291.30816494005944,0,0,0,1,0,0
Hong Kong,1990,26.11608023173504,2143.417230483964,15.656379136125913,0,0,0,0,0,0
Hong Kong,1991,26.30339485744325,1886.1665662666192,13.350286640085157,0,0,0,0,0,0
Hong Kong,1992,22.674239020659844,2203.0200392646016,15.282905377522985,0,0,0,0,0,0
Hong Kong,1993,26.6336202618433,1982.310159944085,13.142367039309539,0,0,0,0,0,0
Hong Kong,1994,24.854885571543377,2541.330369254962,16.718280665889175,0,0,0,0,0,0
Hong Kong,1995,21.619551037849696,2006.6566447528176,12.972274709204765,0,0,0,0,0,0
Hong Kong,1996,29.244940386351004,2263.028905329911,14.445461172963661,0,0,0,0,0,0
Hong Kong,1997,23.068299785029122,2351.9421750729884,14.70832503479198,0,0,0,0,0,0
Hong Kong,1998,22.749299010608834,2080.4163262766306,12.682169005366104,0,0,0,0,0,0
Hong Kong,1999,21.581704199033712,2218.0376756863684,13.387840133531206,0,0,0,0,0,0
Hong Kong,2000,23.077173668138663,2590.6571736645074,15.290234002849012,0,0,0,0,0,0
Hong Kong,2001,27.158767648592107,3095.241573083034,17.844898855056858,0,0,0,0,0,0
Hong Kong,2002,21.595979683344467,2506.85283729911,14.39319653171061,0,0,0,0,0,0
Hong Kong,2003,28.888255502321556,3121.0850196750293,17.039444190933633,0,0,0,0,0,0
Hong Kong,2004,24.86207894162816,2226.63546523073,12.30898433259815,0,0,0,0,0,0
Hong Kong,2005,26.102392502763102,2758.6148276994986,14.59554589705378,0,0,0,0,0,0
Hong Kong,2006,22.223951738188248,3504.974772662222,18.301053063127405,0,0,0,0,0,0
Hong Kong,2007,26.173819224384516,2396.110167728597,12.450269119570743,0,0,0,0,0,0
Hong Kong,2008,22.79538426272378,3451.858968504506,17.5337322032974,0,0,0,0,0,0
Hong Kong,2009,22.773885700898777,2855.9734908012488,13.79112666732937,0,0,0,0,0,0
Hong Kong,2010,22.371232523722757,3403.9517878483116,16.36705982762749,0,0,0,0,0,0
Hong Kong,2011,23.882313108155195,3296.2733436795593,15.48717607687758,0,0,0,0,0,0
Hong Kong,2012,25.943609323745193,3229.6654282152344,15.190383296523697,0,0,0,0,0,0
Hungary,1990,22.808226616619383,2068.399022259519,15.108416054850524,0,1,1,0,0,0
Hungary,1991,27.61866703984185,2003.30433210821,14.179387727090303,0,1,1,0,0,0
Hungary,1992,18.695527669898915,2121.371805209926,14.716490994966575,0,1,1,0,0,0
Hungary,1993,26.634224995203635,2370.0983031893757,15.713334093307644,0,1,1,0,0,0
Hungary,1994,22.951701285270442,2174.7202676762345,14.306516084907061,0,1,1,0,0,0
Hungary,1995,23.52133680137451,2251.499138634698,14.55508863974333,0,1,1,0,0,0
Hungary,1996,23.827938588024136,2737.8875843566107,17.47659904061056,0,1,1,0,0,0
Hungary,1997,21.27707253780547,2719.535258312512,17.007139438534903,0,1,1,0,0,0
Hungary,1998,27.250265673037283,2455.014354485142,14.9657097768999,0,1,1,0,0,0
Hungary,1999,27.46901660399001,2401.133963081912,14.492989902430459,0,1,1,0,0,0
Hungary,2000,23.392175414602935,2493.4398952179163,14.716451044733455,0,1,1,0,0,0
Hungary,2001,22.549996692610687,3201.174932949224,18.455633121689747,0,1,1,0,0,0
Hungary,2002,25.971726248594248,2803.9698889338006,16.099106050399385,0,1,1,0,0,0
Hungary,2003,24.83134445831349,2883.925869961424,15.74468289143689,0,1,1,0,0,0
Hungary,2004,20.176076463326545,2860.0745068257515,15.810676172326914,0,1,1,0,0,0
Hungary,2005,21.764422904524253,3038.398548138492,16.075852640826792,0,1,1,0,0,0
Hungary,2006,27.952516969947588,3235.1599553452834,16.89222828999367,0,1,1,0,0,0
Hungary,2007,28.434021076143885,2549.6240682498656,13.247932516198546,0,1,1,0,0,0
Hungary,2008,23.60085003339916,2990.3662485098157,15.189577983791766,0,1,1,0,0,0
Hungary,2009,24.619366819280472,2901.6017293265086,14.011459530759568,0,1,1,0,0,0
Hungary,2010,27.048891640822237,3264.7498316291444,15.697741668159063,0,1,1,0,0,0
Hungary,2011,28.922172002718945,3072.102936088175,14.43393618697278,0,1,1,0,0,0
Hungary,2012,23.891450254643615,3607.3486584243788,16.966775668756675,0,1,1,0,0,0
Iceland,1990,23.227790154914686,1499.4140743134242,10.952321785802624,0,0,0,0,0,0
Iceland,1991,24.89840894404368,1310.6238030117013,9.276595058175472,0,0,0,0,0,0
